imagen,objeto_id,R,G,B,H,S,V,area,perimetro,Hu1,Hu2,Hu3,Hu4,Hu5,Hu6,Hu7,longitud_skel,terminaciones,bbox_ratio,extent,solidity
IMG_6326.png,0,26.47699058219178,27.6953125,29.577482876712327,20.294948630136986,7.960616438356165,29.798908390410958,782.0,180.30865561962128,0.5824940742803117,0.31097035917163063,0.011023252113958095,0.008898935365486088,8.813759974240351e-05,0.004962044782444332,-1.6156153666970119e-07,62.0,2.0,1.6744186046511629,0.2768087855297158,0.920515574650913
IMG_6326.png,1,43.80576727642276,158.87627032520325,155.01892784552845,68.7124618902439,143.3919588414634,161.0509400406504,11701.5,406.7178177833557,0.15938673164318812,4.550349447482603e-05,3.294796343916349e-06,1.1130214636172826e-09,-5.60524034767206e-17,-7.35554705843363e-12,-3.743115013035135e-17,8.0,2.0,0.984,0.7723577235772358,0.9880189699642233
IMG_6327.png,0,67.37825520833333,72.11197916666667,75.3916015625,40.064778645833336,25.559895833333332,76.21744791666667,683.5,191.982754945755,0.6873101688539389,0.4424866209885945,0.03891747652980919,0.03399087077875777,0.0012362768215867892,0.022610481943073735,-5.621512571010409e-07,78.0,2.0,5.3125,0.5676470588235294,0.8843069873997709
IMG_6327.png,1,45.551,155.96225,148.5895,69.2533125,141.03225,156.656125,11789.0,406.8183228969574,0.1594242960445591,5.1211895212657044e-05,5.580995485682678e-06,3.912415156964734e-09,-5.693729904992605e-16,-2.71391830913394e-11,-1.0022573728381154e-16,5.0,2.0,1.0413223140495869,0.7847304210940574,0.9900695134061569
IMG_6328.png,0,49.90980113636363,53.49538352272727,56.97833806818182,42.21377840909091,21.423650568181817,57.54865056818182,306.0,253.68123924732208,0.9521105846747882,0.7861438388445152,0.1647637679021621,0.14755482058687416,0.02300595587911666,0.1305980500334936,-0.00022450882918431583,110.0,3.0,0.21875,0.46986607142857145,0.6725239616613419
IMG_6328.png,1,60.731192129629626,60.617476851851855,60.91956018518518,27.76678240740741,20.37934027777778,65.19502314814815,617.0,164.911687374115,0.5148668325305442,0.23604235085170755,0.00918120730488662,0.00725126168468021,5.915969779891254e-05,0.0035020245997852903,8.451969508333781e-07,66.0,3.0,4.0588235294117645,0.5907928388746803,0.9046997389033943
IMG_6328.png,2,40.86158854166667,150.24850260416667,144.24459635416667,68.43619791666667,144.22916666666666,150.96165364583334,11388.5,401.4041084051132,0.15953968098902152,0.00010105342134893617,2.1355294357584577e-06,1.6702905681097445e-09,4.824095298241536e-19,-2.8914861183087252e-12,-9.97552464503653e-17,14.0,3.0,0.944,0.7837966101694915,0.9894727832933927
IMG_6329.png,0,68.56597222222223,71.80815972222223,76.73871527777777,51.54774305555556,23.80512152777778,77.84548611111111,306.5,249.92388010025024,0.9412190854068847,0.7489427108522773,0.15111645509230986,0.13222421019123168,0.018684351950081883,0.1124123615573821,0.0004817522148688647,110.0,2.0,5.076923076923077,0.48834498834498835,0.6387195121951219
IMG_6329.png,1,63.551953125,67.357421875,73.639453125,58.5296875,30.90859375,74.148046875,471.5,141.01219260692596,0.4471508615279025,0.1715167826593599,0.0019149413923207857,0.0014823642180138536,2.497346764772926e-06,0.0006128295325069436,-2.9973680879424974e-08,58.0,3.0,4.3076923076923075,0.7376373626373627,0.9040404040404041
IMG_6329.png,2,47.11372950819672,153.73085297131146,151.78618084016392,69.58862704918033,139.18545081967213,155.9881531762295,11629.5,404.2325372695923,0.15933831624551137,3.0232479516792617e-05,4.169654694400459e-06,8.208351619129736e-10,-4.245124369073699e-17,-3.891682605923577e-12,-2.2448559092080784e-17,12.0,2.0,0.968,0.7803636363636364,0.9898523985239852
IMG_6330.png,0,83.28819444444444,88.59114583333333,93.80121527777777,46.14800347222222,18.612413194444443,95.45442708333333,913.0,291.3969683647156,1.5167908850900884,2.2594002584440873,0.0036442803997389175,0.0005331543127111286,-8.20276916043355e-08,-0.0003717280862117208,-7.386242365503133e-07,123.0,4.0,0.14173228346456693,0.45975503062117234,0.753405017921147
IMG_6330.png,1,78.77159926470588,84.5767463235294,91.99540441176471,61.85983455882353,32.267922794117645,92.33915441176471,514.0,148.7695517539978,0.47109614629477253,0.19260019823274768,0.0029958966865237793,0.002574372847714465,7.149082306643544e-06,0.0011255304738362884,6.910490392038886e-08,63.0,3.0,5.166666666666667,0.7849462365591398,0.9153605015673981
IMG_6330.png,2,43.99328512396694,152.33186983471074,151.3699638429752,70.13907541322314,143.44344008264463,154.7677556818182,11542.5,403.0609631538391,0.1594793987186727,7.321999825420615e-05,3.9320422917351255e-06,2.304184607433751e-09,-5.4853483734981883e-17,-8.502091859869448e-12,2.123531377028034e-16,12.0,2.0,0.9523809523809523,0.7748015873015873,0.9893590068406385
IMG_6331.png,0,67.68191964285714,75.15252976190476,78.67559523809524,36.25706845238095,18.000372023809526,79.6781994047619,907.0,340.5096664428711,1.6300135048186906,2.602507594521423,0.008179409427436432,0.00365190383276011,1.908829122052773e-05,0.003834500098843454,5.83103855520553e-06,148.0,3.0,0.1640625,0.39620535714285715,0.7034346103038309
